  5054  13:23:55.5  54:55:31  0.12200  -2.00000E-02
  5055  13:23:56.4  54:55:18  0.11900  -2.80000E-02
  5058  13:26:07.8  -39:45:19  0.18400  -5.20000E-02
  5062  13:25:13.5  54:59:17  0.11800  -1.60000E-02
  5113  13:37:12.2  -61:41:31  0.13500  -0.11300
  5177  13:45:13.2  55:52:46  0.10200  -0.36000
  5317  14:13:40.8  00:50:44  0.20700  -0.14100
  5325  14:15:38.8  -45:00:03  0.13700  -0.14200
  5353  14:18:00.6  -07:32:33  0.25400  -0.24000
  5365  14:19:16.3  13:00:15  0.10600  -3.00000E-02
  5384  14:23:15.3  01:14:30  0.22600  -0.47700
  5423  14:29:36.8  41:47:45  0.16200  -0.21800
  5445  14:34:11.7  32:32:04  0.10800  7.00000E-03
  5447  14:34:40.8  29:44:42  0.18900  0.13200
  5451  14:34:15.9  57:03:55  0.21700  -0.22900
  5487  14:43:03.6  -05:39:30  0.10900  -0.31600
  5534  14:50:15.8  23:54:43  0.14300  3.40000E-02
  5544  14:51:23.3  19:06:04  0.13700  -9.80000E-02
  5568  14:57:28.0  -21:24:56  1.0450  -1.7290
  5581  14:56:23.0  49:37:43  0.11500  -0.22300
  5596  14:50:20.4  82:30:43  0.17600  -0.22200
  5634  15:07:18.1  24:52:09  0.18500  -0.16500
  5691  15:14:38.3  67:20:48  0.22100  -0.39000
  5694  15:19:18.8  01:45:55  0.37400  -0.51400
  5713  15:26:14.7  -68:18:33  0.12100  1.10000E-02
  5727  15:23:12.3  30:17:16  0.13800  -0.18700
  5728  15:23:12.3  30:17:16  0.13700  -0.18700
  5729  15:43:16.8  -84:27:55  0.13100  9.70000E-02
  5777  15:34:10.7  -10:03:52  0.30900  -0.23400
  5793  15:34:41.3  26:42:53  0.12100  -8.90000E-02
  5854  15:44:16.1  06:25:32  0.13700  4.70000E-02
  5892  15:50:49.0  04:28:40  0.12800  6.30000E-02
  5914  15:52:40.5  42:27:06  0.44000  0.63200
  5933  15:56:27.2  15:39:42  0.31200  -1.2810
  6001  16:08:07.6  -26:19:36  0.10800  -3.00000E-03
  6014  16:09:11.2  06:22:44  0.23600  -0.73800
  6060  16:15:37.3  -08:22:10  0.23400  -0.50100
  6098  16:28:28.1  -70:05:04  0.19600  0.10800
  6171  16:36:21.5  -02:19:29  0.45800  -0.31000
  6315  16:56:01.7  65:08:05  0.24000  5.00000E-02
  6416  17:19:03.2  -46:38:02  0.97900  0.22400
  6426  17:18:57.2  -34:59:23  1.1700  -0.16400
  6445  17:21:00.2  -21:06:46  0.23200  -0.20600
  6458  17:20:39.6  32:28:04  0.13700  -1.0410
  6467  17:20:33.6  48:11:18  0.19000  -1.90000E-02
  6554  17:32:10.6  55:11:03  0.14700  5.70000E-02
  6555  17:32:16.0  55:10:23  0.14800  5.60000E-02
  6556  17:34:56.1  12:33:36  0.12000  -0.22600
  6573  17:34:59.5  61:52:30  0.26000  -0.50700
  6649  17:52:52.7  -41:59:48  0.15400  -0.19600
  6710  18:00:29.0  -03:41:25  0.14700  -4.50000E-02
  6748  18:06:23.7  -36:01:11  0.11000  1.50000E-02
  6752  18:05:27.3  02:29:58  0.26600  -1.0930
  6756  18:06:15.2  -04:45:05  0.14100  -3.20000E-02
  6817  18:10:31.6  54:17:12  0.10400  0.24500
  6836  18:17:23.7  -28:17:21  0.13400  -0.15600
  6850  18:13:53.8  64:23:50  0.34900  3.50000E-02
  6892  18:24:42.1  -07:04:31  0.13400  -4.00000E-03
  6895  18:23:41.9  21:46:11  0.19600  -0.24200
  6905  18:28:49.9  -49:04:15  0.14400  -0.24200
  6927  18:21:03.4  72:43:58  0.53200  -0.35000
  6945  18:25:59.1  65:33:49  0.10500  -2.30000E-02
  7001  18:36:56.3  38:47:01  0.20200  0.28600
  7120  18:55:07.1  -22:40:17  0.10300  -2.60000E-02
  7162  18:57:01.6  32:54:05  0.17200  -0.15700
  7221  19:09:52.7  -68:25:29  0.14500  -5.20000E-02
  7261  19:07:25.6  32:30:06  0.13000  2.30000E-02
  7291  19:15:33.2  -24:10:45  0.11600  -9.50000E-02
  7330  19:21:29.9  -34:59:02  0.10600  -9.90000E-02
  7333  19:20:32.9  -05:24:57  0.11600  4.80000E-02
  7344  19:21:50.9  -18:18:30  0.10200  -9.20000E-02
  7373  19:24:58.2  11:56:40  0.72200  0.64300
  7377  19:25:29.9  03:06:53  0.25700  8.20000E-02
  7429  19:34:05.4  07:22:44  0.21600  -0.15700
  7460  19:37:47.3  -04:38:51  0.10700  -5.10000E-02
  7462  19:32:21.6  69:39:40  0.60000  -1.7380
  7496  19:43:33.5  -15:28:12  0.15400  -0.18000
  7522  19:43:14.6  58:00:59  0.13700  -6.00000E-02
  7524  19:51:01.3  -65:36:18  0.10100  -0.15500
  7538  19:49:11.6  -28:47:20  0.12600  -9.60000E-02
  7557  19:50:47.0  08:52:06  0.53800  0.38600
  7560  19:51:01.6  10:24:56  0.24200  -0.13900
  7595  19:54:14.9  08:27:41  0.10100  -8.10000E-02
  7597  19:55:50.4  -26:17:58  0.20700  8.30000E-02
  7624  19:59:51.3  -34:41:52  0.10000  -7.50000E-02
  7631  20:00:20.3  -33:42:14  0.13600  -0.30600
  7644  20:05:32.8  -67:19:15  0.84400  -0.67200
  7665  20:08:43.6  -66:10:55  1.2070  -1.1310
  7670  20:03:37.4  29:53:48  0.68300  -0.52600
  7683  20:05:09.8  38:28:42  0.25900  0.10900
  7690  20:08:01.8  00:40:42  0.11600  -7.00000E-02
  7697  20:06:13.8  53:09:57  0.21200  0.25500
  7701  20:05:32.8  61:59:44  0.12100  7.40000E-02
  7703  20:11:11.9  -36:06:04  0.45800  -1.5710
  7715  20:12:25.9  -12:37:03  0.19700  -0.19300
  7722  20:15:17.4  -27:01:58  1.2440  -0.17400
  7727  20:11:34.9  62:04:43  0.12300  8.30000E-02
  7749  20:19:17.9  -47:34:49  0.20000  -0.18500
  7783  20:17:31.3  66:51:14  0.46600  0.30000
  7845  20:32:23.7  -09:51:12  0.30800  0.10400
  7863  20:42:02.9  -76:10:50  0.18000  -6.00000E-03
  7864  20:41:43.7  -75:21:02  0.14100  -0.15000
  7875  20:40:02.6  -60:32:56  0.30700  -0.57000
  7882  20:37:33.0  14:35:43  0.11300  -3.30000E-02
  7896  20:39:07.8  10:05:10  0.32100  2.30000E-02
  7897  20:39:24.9  00:29:11  0.10100  -1.50000E-02
  7898  20:40:11.7  -23:46:26  0.49100  0.46400
  7909  20:41:23.7  -31:35:54  0.11300  -6.50000E-02
  7914  20:40:45.2  19:56:07  0.12200  0.30400
  7920  20:44:02.3  -51:55:16  0.15800  -5.80000E-02
  7943  20:48:29.2  -43:59:19  0.18500  -0.10600
  7949  20:46:12.7  33:58:13  0.35600  0.32800
  7976  20:50:41.8  -12:32:42  0.12600  -7.00000E-02
  7984  20:50:04.9  44:03:34  0.12600  0.13300
  8031  20:59:59.7  -36:07:47  0.10600  -6.10000E-02
  8035  20:58:19.5  44:28:18  0.10600  7.20000E-02
  8046  21:02:27.2  -38:31:50  0.16300  -0.15800
  8061  21:09:22.3  -73:10:23  0.43200  -0.33100
  8085  21:06:54.6  38:44:45  4.1360  3.2030
  8086  21:06:55.3  38:44:36  4.1260  3.2080
  8091  21:09:33.0  -20:33:23  0.12000  -0.12400
  8096  21:10:46.9  -09:21:14  0.11400  -5.60000E-02
  8104  21:13:03.1  -39:25:31  0.18600  -0.12300
  8117  21:15:14.7  -40:30:23  0.13900  -9.00000E-03
  8130  21:14:47.5  38:02:44  0.16000  0.43500
  8140  21:19:52.0  -53:26:59  0.10500  -7.20000E-02
  8162  21:18:34.8  62:35:08  0.15100  4.90000E-02
  8165  21:21:04.4  23:51:21  0.24300  -0.12000
  8173  21:22:05.2  19:48:16  0.10600  6.40000E-02
  8190  21:23:58.8  24:16:27  0.13600  2.20000E-02
  8200  21:26:22.9  -37:49:46  0.16300  -1.20000E-02
  8205  21:26:28.1  01:06:12  0.11300  -0.16300
  8208  21:25:19.6  46:42:52  0.19500  4.80000E-02
  8213  21:28:43.4  -21:48:26  0.13800  -6.00000E-03
  8220  21:28:08.3  32:13:31  0.13700  8.30000E-02
  8253  21:36:11.0  -26:10:17  0.11100  -2.30000E-02
  8255  21:34:46.6  38:32:03  0.12400  9.90000E-02
  8257  21:35:19.0  28:11:50  0.12800  -4.30000E-02
  8264  21:37:45.1  -07:51:15  0.11600  -2.50000E-02
  8267  21:37:45.4  19:19:07  0.10100  1.30000E-02
  8270  21:38:31.9  05:46:18  0.11400  2.40000E-02
  8276  21:39:01.1  20:15:55  0.11300  -3.00000E-03
  8278  21:40:05.5  -16:39:44  0.19000  -2.30000E-02
  8285  21:42:00.8  -23:15:46  0.10200  -8.90000E-02
  8288  21:42:39.5  -18:51:59  0.14700  -6.00000E-03
