        mid130       058019          101.5104   -31.2329     8677    59380      
        mid043       003028           19.2776   -31.2139    10464    28774      
        mid201       095028          160.7224   -31.2139     6483    20886      
        mid102       141042          261.3074   -31.2133    13751    30513      
        mid117       149042          278.6926   -31.2133    27192    24156      
        mid176       178035          342.8720   -31.1682    30270    37060      
        mid237       112035          197.1280   -31.1682     7825    14036      
        mid185       183033          353.9174   -31.1392    10256    15253      
        mid235       107033          186.0826   -31.1392     4748    10500      
        mid096       041019           79.7670   -31.0923    17001    58052      
        mid128       057019          100.2330   -31.0923     9125    70601      
        mid100       140042          259.1429   -31.0866    11079    29241      
        mid119       150042          280.8571   -31.0866    20637    40919      
        mid065       026021           59.1329   -31.0788     2039     3015      
        mid157       072021          120.8671   -31.0788     7090    24231      
        mid084       132041          241.6713   -31.0734     6158    23138      
        mid136       158041          298.3286   -31.0734    17904    43027      
        mid077       032020           67.7109   -30.9988     6414    26576      
        mid145       066020          112.2891   -30.9988     5966    30024      
        mid195       188031            4.6473   -30.9878    50097    66953      
        mid214       102031          175.3527   -30.9878     7281    11661      
        mid098       042019           81.0449   -30.9680    11953    59292      
        mid126       056019           98.9551   -30.9680     9482    88437      
        mid160       170038          324.8913   -30.9491     5760    16122      
        mid999       120038          215.1087   -30.9491      366      387      
        mid074       127040          230.6807   -30.9485     6624    34383      
        mid146       163040          309.3193   -30.9485     6059    55710      
        mid173       080023          133.4511   -30.9351     6622    36909      
        mid240       018023           46.5489   -30.9351    20549    20368      
        mid098       139042          256.9839   -30.9324    10039    24275      
        mid122       151042          283.0161   -30.9324    20299    43760      
        mid166       173037          331.5823   -30.9184     9884    20690      
        mid999       117037          208.4177   -30.9184     3888     9859      
        mid195       092027          154.9928   -30.9172     6948    20726      
        mid214       006027           25.0072   -30.9172    11455    30091      
        mid205       001029           15.0190   -30.8672    31514    47981      
        mid205       097029          164.9810   -30.8672     5311    21514      
        mid165       076022          127.0537   -30.8618     8274    28087      
        mid999       022022           52.9463   -30.8618    32300    27845      
        mid100       043019           82.3233   -30.8601     9040    57110      
        mid123       055019           97.6767   -30.8601    10133   109627      
        mid181       181034          349.3339   -30.8129    13937    13516      
        mid227       109034          190.6661   -30.8129     5464     7167      
        mid065       123039          221.8530   -30.8065     1484     4895      
        mid154       167039          318.1470   -30.8065     6929    20649      
        mid102       044019           83.6021   -30.7687     8265    49969      
        mid122       054019           96.3979   -30.7687    12089   115047      
        mid096       138042          254.8317   -30.7508     9884    19244      
        mid123       152042          285.1683   -30.7508    19171    36357      
        mid172       176036          338.1967   -30.7427    46381    46956      
        mid240       114036          201.8033   -30.7427     4220    12363      
        mid079       033020           69.0169   -30.7238     5284    24079      
        mid143       065020          110.9831   -30.7238     7638    31662      
        mid189       089026          149.4005   -30.7225     6937    21170      
        mid220       009026           30.5995   -30.7225     8659    12003      
        mid179       083024          138.6280   -30.7159     6724    23488      
        mid236       015024           41.3720   -30.7159    17940    21559      
        mid082       131041          239.5622   -30.7074     6043    43091      
        mid138       159041          300.4377   -30.7074    17416    38961      
        mid067       027021           60.4676   -30.7036     4799    10706      
        mid155       071021          119.5324   -30.7036     6362    23536      
        mid191       186032            0.1861   -30.6961    23898    30690      
        mid218       104032          179.8139   -30.6961     3580     3145      
        mid104       045019           84.8812   -30.6939     8313    39486      
        mid120       053019           95.1188   -30.6939    14245    98119      
        mid184       086025          143.9452   -30.6497     6708    16065      
        mid226       012025           36.0548   -30.6497    11432    17853      
        mid106       046019           86.1607   -30.6356     8509    30793      
        mid117       052019           93.8393   -30.6356    15268    69357      
        mid109       047019           87.4403   -30.5940     8793    27542      
        mid115       051019           92.5597   -30.5940    14604    44727      
        mid110       048019           88.7201   -30.5690     9127    28173      
        mid113       050019           91.2799   -30.5690    12355    32978      
        mid111       049019           90.0000   -30.5607    10177    29974      
        mid043       099030          169.2997   -30.5476     5955    20865      
        mid201       191030           10.7003   -30.5476    62731    68165      
        mid094       137042          252.6871   -30.5422    10820    21422      
        mid126       153042          287.3129   -30.5422    16000    25709      
        mid045       004028           20.8451   -30.5134     9656    28631      
        mid199       094028          159.1549   -30.5134     6614    21404      
        mid071       126040          228.6228   -30.4656     6720    31179      
        mid148       164040          311.3772   -30.4656     6036    37328      
        mid081       034020           70.3237   -30.4647     5192    26770      
        mid140       064020          109.6763   -30.4647     8231    35420      
        mid178       179035          344.7165   -30.4520    22467    30358      
        mid231       111035          195.2835   -30.4520     8439    12829      
        mid171       079023          132.0557   -30.4288     6756    38748      
        mid242       019023           47.9443   -30.4288    24467    23316      
        mid163       075022          125.6891   -30.4195     8485    26776      
        mid999       023022           54.3109   -30.4195    22943    14940      
        mid187       184033          355.6780   -30.3964    15219    18871      
        mid221       106033          184.3220   -30.3964     4436     8974      
        mid069       028021           61.8028   -30.3436     7507    21235      
        mid153       070021          118.1972   -30.3436     6006    23973      
        mid162       171038          326.8594   -30.3317     6044    16316      
        mid999       119038          213.1406   -30.3317     2267     3467      
        mid079       130041          237.4671   -30.3179     6679    49440      
        mid140       160041          302.5329   -30.3179    15919    43768      
        mid092       136042          250.5512   -30.3070    12127    19723      
        mid128       154042          289.4488   -30.3070    14303    26296      
        mid168       174037          333.5058   -30.2566    17116    28062      
        mid999       116037          206.4942   -30.2566     3583     7941      
        mid193       091027          153.4641   -30.2455     6539    19864      
        mid197       189031            6.3254   -30.2455    59986    76995      
        mid216       007027           26.5359   -30.2455    10211    18578      
        mid233       101031          173.6746   -30.2454     8606    16031      
        mid063       122039          219.8451   -30.2423      217       46      
        mid156       168039          320.1549   -30.2423     6099    18925      
        mid083       035020           71.6313   -30.2216     7369    33500      
        mid140       063020          108.3687   -30.2216     7821    40168      
        mid177       082024          137.2014   -30.1624     6302    26979      
        mid237       016024           42.7986   -30.1624    16622    20318      
        mid203       096029          163.3805   -30.1496     5534    20750      
        mid207       002029           16.6195   -30.1496    17955    36611      
        mid187       088026          147.9078   -30.0855     7199    20757      
        mid233b      010026           32.0922   -30.0855     8831    18127      
        mid183       182034          351.1285   -30.0779    11423    11659      
        mid225       108034          188.8714   -30.0779     5335    10108      
        mid181       085025          142.4864   -30.0524     6735    16745      
        mid228       013025           37.5136   -30.0524    14802    22702      
        mid174       177036          340.0728   -30.0458    42779    50184      
        mid238       113036          199.9272   -30.0458     5177    14961      
        mid090       135042          248.4247   -30.0457    12420    15686      
        mid130       155042          291.5753   -30.0457    15380    35046      
        mid071       029021           63.1386   -29.9988     8830    29833      
        mid151       069021          116.8614   -29.9988     5216    27210      
        mid085       036020           72.9396   -29.9946    11829    41278      
        mid138       062020          107.0604   -29.9946     7414    44206      
        mid161       074022          124.3245   -29.9917     8004    26943      
        mid999       024022           55.6755   -29.9917     9998     4338      
        mid069       125040          226.5818   -29.9628     5832    27303      
        mid150       165040          313.4182   -29.9628     7995    21800      
        mid193       187032            1.8985   -29.9504    33655    45723      
        mid216       103032          178.1015   -29.9504     4861     6024      
        mid169       078023          130.6610   -29.9360     6915    35899      
        mid999       020023           49.3390   -29.9360    28562    30923      
        mid077       129041          235.3864   -29.9055     6876    42769      
        mid140       161041          304.6136   -29.9055    15107    49312      
        mid197       093028          157.5944   -29.8201     6567    21533      
        mid233       005028           22.4056   -29.8201    10743    32265      
        mid203       192030           12.3340   -29.8168    50540    61743      
        mid207       098030          167.6660   -29.8168     5004    21960      
        mid088       037020           74.2487   -29.7840    17145    48609      
        mid136       061020          105.7513   -29.7840     7588    46101      
        mid088       134042          246.3085   -29.7587     9847    14743      
        mid132       156042          293.6915   -29.7587    18378    42445      
        mid180       180035          346.5440   -29.7295    17837    23747      
        mid229       110035          193.4560   -29.7295     7286    12404      
        mid164       172038          328.8091   -29.7003     7513    17038      
        mid999       118038          211.1909   -29.7003     4000     8170      
        mid073       030021           64.4751   -29.6696     8823    32861      
        mid149       068021          115.5249   -29.6696     4501    32167      
        mid158       169039          322.1448   -29.6615     5804    16996      
        mid189       185033          357.4242   -29.6520    19567    21343      
        mid219       105033          182.5758   -29.6520     3853     5470      
        mid175       081024          135.7763   -29.6215     6237    31840      
        mid239       017024           44.2237   -29.6215    17773    19748      
        mid090       038020           75.5585   -29.5897    21515    53370      
        mid133       060020          104.4415   -29.5897     7824    48406      
        mid170       175037          335.4112   -29.5837    34394    35651      
        mid241       115037          204.5888   -29.5837     3619     8347      
        mid191       090027          151.9406   -29.5828     6245    19741      
        mid218       008027           28.0594   -29.5828     8735     9820      
        mid062       025022           57.0405   -29.5785      327       58      
        mid159       073022          122.9595   -29.5785     7407    26510      
        mid045       100031          172.0077   -29.5055     7539    18904      
        mid199       190031            7.9923   -29.5055    65779    76677      
        mid076       128041          233.3206   -29.4708     6584    36926      
        mid143       162041          306.6794   -29.4708    11993    55937      
        mid181       084025          141.0301   -29.4666     6749    19863      
        mid230       014025           38.9699   -29.4666    17316    23564      
        mid185       087026          146.4189   -29.4589     7009    18288      
        mid224       011026           33.5811   -29.4589     9203    19864      
        mid167       077023          129.2667   -29.4569     7251    30375      
        mid999       021023           50.7333   -29.4569    34838    35189      
        mid086       133042          244.2034   -29.4465     7432    13155      
        mid133       157042          295.7966   -29.4465    20234    47245      
        mid067       124040          224.5577   -29.4407     3602    16785      
        mid152       166040          315.4423   -29.4407     7639    21772      
        mid110       145043          270.0000   -29.4393    93164   101826      
        mid043       003029           18.2120   -29.4380    10841    29366      
        mid201       095029          161.7880   -29.4380     5928    21180      
        mid108       144043          267.8589   -29.4254    63232    78556      
        mid111       146043          272.1410   -29.4254    89579    90260      
        mid092       039020           76.8690   -29.4120    22669    54734      
        mid131       059020          103.1310   -29.4120     8085    52242      
        mid106       143043          265.7190   -29.3836    38704    56852      
        mid113       147043          274.2810   -29.3836    50722    36157      
        mid075       031021           65.8123   -29.3561     8056    30272      
        mid147       067021          114.1877   -29.3561     4695    33602      
        mid176       178036          341.9315   -29.3406    32008    40747      
        mid237       112036          198.0685   -29.3406     7072    13387      
        mid185       183034          352.9079   -29.3393    10715    15755      
        mid235       107034          187.0921   -29.3393     4709    11186      
        mid104       142043          263.5811   -29.3140    23144    41663      
        mid115       148043          276.4189   -29.3140    29623     7956      
        mid094       040020           78.1801   -29.2509    19950    55020      
        mid129       058020          101.8199   -29.2509     8477    57904      
        mid102       141043          261.4465   -29.2169    14081    32859      
        mid117       149043          278.5535   -29.2169    25891    25131      
        mid195       188032            3.5985   -29.2055    46910    63018      
        mid214       102032          176.4015   -29.2055     7493    11724      
        mid064       026022           58.4058   -29.1802     1792     2801      
        mid157       072022          121.5943   -29.1802     7014    25801      
        mid195       092028          156.0401   -29.1345     6579    21076      
        mid214       006028           23.9599   -29.1345    10961    30094      
        mid084       132042          242.1100   -29.1097     6448    23507      
        mid136       158042          297.8900   -29.1097    19877    46293      
        mid096       041020           79.4918   -29.1065    14867    55387      
        mid127       057020          100.5082   -29.1065     8869    69218      
        mid173       080024          134.3523   -29.0935     6466    36405      
        mid240       018024           45.6477   -29.0935    21546    20874      
        mid100       140043          259.3160   -29.0923    12070    32270      
        mid119       150043          280.6840   -29.0923    20608    43022      
        mid205       001030           13.9585   -29.0906    34182    50499      
        mid205       097030          166.0415   -29.0906     5053    21275      
        mid160       170039          324.1169   -29.0649     5779    16830      
        mid999       120039          215.8832   -29.0649      356      390      
        mid077       032021           67.1503   -29.0585     6980    26496      
        mid145       066021          112.8497   -29.0585     5872    32108      
        mid166       173038          330.7408   -29.0559     9509    21509      
        mid999       117038          209.2592   -29.0559     3914     9795      
        mid074       127041          231.2699   -29.0147     6438    34078      
        mid145       163041          308.7301   -29.0147     6632    57332      
        mid181       181035          348.3555   -29.0016    13934    14250      
        mid227       109035          191.6445   -29.0016     5791     7615      
        mid165       076023          127.8726   -28.9919     7885    26657      
        mid999       022023           52.1274   -28.9919    35703    27833      
        mid098       042020           80.8041   -28.9789    10441    56792      
        mid125       056020           99.1959   -28.9789     9254    88295      
        mid098       139043          257.1906   -28.9404    10918    26190      
        mid122       151043          282.8094   -28.9404    19850    45142      
        mid189       089027          150.4216   -28.9294     6415    20640      
        mid220       009027           29.5783   -28.9294     8549    12185      
        mid191       186033          359.1570   -28.9065    21716    28633      
        mid217       104033          180.8430   -28.9065     3596     3023      
        mid172       176037          337.2990   -28.9005    47518    48216      
        mid239       114037          202.7010   -28.9005     4141    12192      
        mid065       123040          222.5505   -28.9002     1033     4751      
        mid154       167040          317.4495   -28.9002     6709    22339      
        mid179       083025          139.5758   -28.8928     6414    23724      
        mid236       015025           40.4242   -28.8928    17842    21686      
        mid100       043020           82.1169   -28.8681     8270    55044      
        mid123       055020           97.8831   -28.8681     9844   109831      
        mid183       086026          144.9331   -28.8429     6825    15651      
        mid226       012026           35.0669   -28.8429    11272    17523      
        mid067       027022           59.7715   -28.7971     4447    10651      
        mid155       071022          120.2285   -28.7971     6397    25347      
        mid079       033021           68.4891   -28.7770     5670    23890      
        mid143       065021          111.5109   -28.7770     7536    34283      
        mid102       044020           83.4300   -28.7743     7867    48112      
        mid122       054020           96.5700   -28.7743    11391   114271      
        mid043       099031          170.3512   -28.7685     5336    20528      
        mid201       191031            9.6489   -28.7685    64133    69579      
        mid096       138043          255.0715   -28.7616    10389    19415      
        mid123       152043          284.9286   -28.7616    17668    36489      
        mid081       131042          240.0289   -28.7489     6448    42493      
        mid138       159042          299.9711   -28.7489    19653    41303      
        mid045       004029           19.7972   -28.7328     9588    28297      
        mid199       094029          160.2028   -28.7328     6188    22024      
        mid104       045020           84.7436   -28.6975     7829    37919      
        mid119       053020           95.2564   -28.6975    13449    94926      
        mid106       046020           86.0574   -28.6377     7842    29554      
        mid117       052020           93.9426   -28.6377    14670    65122      
        mid178       179036          343.7737   -28.6279    23976    33845      
        mid231       111036          196.2263   -28.6279     7351    12384      
        mid187       184034          354.6729   -28.5979    14581    19455      
        mid221       106034          185.3271   -28.5979     4378     9334      
        mid108       047020           87.3715   -28.5949     8157    26228      
        mid115       051020           92.6285   -28.5949    13975    41470      
        mid171       079024          132.9292   -28.5788     6389    37682      
        mid242       019024           47.0708   -28.5788    26476    25063      
        mid110       048020           88.6857   -28.5693     8647    27055      
        mid113       050020           91.3143   -28.5693    11790    32153      
        mid111       049020           90.0000   -28.5607     9724    29773      
        mid094       137043          252.9593   -28.5563    11591    22512      
        mid126       153043          287.0407   -28.5563    13977    24930      
        mid163       075023          126.4786   -28.5413     8059    26587      
        mid999       023023           53.5214   -28.5413    25152    13972      
        mid071       126041          229.2347   -28.5378     6555    31689      
        mid148       164041          310.7653   -28.5378     5920    37643      
        mid081       034021           69.8287   -28.5116     5530    26916      
        mid140       064021          110.1713   -28.5116     7908    38317      
        mid197       189032            5.2870   -28.4619    56892    74113      
        mid233       101032          174.7130   -28.4619     8774    16235      
        mid193       091028          154.4913   -28.4571     6319    19914      
        mid216       007028           25.5087   -28.4571     9458    17898      
        mid162       171039          326.0714   -28.4532     5974    16774      
        mid999       119039          213.9286   -28.4532     2148     3257      
        mid069       028022           61.1379   -28.4293     7056    21516      
        mid153       070022          118.8621   -28.4293     5968    25074      
        mid168       174038          332.6549   -28.3993    17065    28958      
        mid999       116038          207.3451   -28.3993     3667     8280      
        mid203       096030          164.4254   -28.3694     5291    20565      
        mid207       002030           15.5746   -28.3694    19383    38119      
        mid079       130042          237.9607   -28.3647     6975    48377      
        mid140       160042          302.0393   -28.3647    19107    46095      
        mid063       122040          220.5602   -28.3420      103       28      
        mid156       168040          319.4398   -28.3420     6108    20051      
        mid177       082025          138.1232   -28.3312     5888    27408      
        mid237       016025           41.8768   -28.3312    16586    20244      
        mid092       136043          250.8550   -28.3246    12709    21833      
        mid128       154043          289.1450   -28.3246    12836    26251      
        mid187       088027          148.9068   -28.2857     6784    20551      
        mid233b      010027           31.0932   -28.2857     8778    18791      
        mid183       182035          350.1518   -28.2688    11878    12068      
        mid225       108035          189.8482   -28.2688     5885    11103      
        mid083       035021           71.1690   -28.2626     7515    34838      
        mid139       063021          108.8310   -28.2626     7068    41773      
        mid181       085026          143.4501   -28.2381     6614    16304      
        mid228       013026           36.5499   -28.2381    14674    22213      
        mid174       177037          339.1698   -28.2079    43584    52337      
        mid238       113037          200.8302   -28.2079     4831    15363      
        mid193       187033            0.8772   -28.1607    30686    42973      
        mid216       103033          179.1228   -28.1607     4518     5422      
        mid161       074023          125.0844   -28.1052     7867    27563      
        mid999       024023           54.9156   -28.1052    10384     3577      
        mid169       078024          131.5066   -28.0777     6379    34512      
        mid999       020024           48.4934   -28.0777    30520    33259      
        mid071       029022           62.5049   -28.0771     8363    29937      
        mid151       069022          117.4951   -28.0771     5199    27882      
        mid090       135043          248.7594   -28.0672    12859    17461      
        mid130       155043          291.2405   -28.0672    14744    35604      
        mid069       125041          227.2150   -28.0410     5913    27167      
        mid150       165041          312.7850   -28.0410     7880    22053      
        mid203       192031           11.2959   -28.0351    53586    64106      
        mid207       098031          168.7041   -28.0351     3485    15836      
        mid197       093029          158.6242   -28.0347     6243    22199      
        mid233       005029           21.3758   -28.0347    10450    31202      
        mid085       036021           72.5102   -28.0302    11220    43975      
        mid137       062021          107.4898   -28.0302     6784    45576      
        mid077       129042          235.9058   -27.9578     7257    41783      
        mid140       161042          304.0942   -27.9578    18353    52669      
        mid180       180036          345.5999   -27.9086    19129    25242      
        mid229       110036          194.4001   -27.9086     6635    12436      
        mid189       185034          356.4243   -27.8543    17705    21706      
        mid219       105034          183.5757   -27.8543     3871     5600      
        mid164       172039          328.0087   -27.8274     7170    17582      
        mid999       118039          211.9913   -27.8274     3800     7797      
        mid087       037021           73.8522   -27.8144    15782    56255      
        mid135       061021          106.1478   -27.8144     6915    46716      
        mid191       090028          152.9475   -27.7884     6350    19511      
        mid218       008028           27.0525   -27.7884     8056     9106      
        mid088       134043          246.6734   -27.7844    10035    15773      
        mid132       156043          293.3267   -27.7844    19410    42857      
        mid175       081025          136.6720   -27.7822     5996    32158      
        mid239       017025           43.3280   -27.7822    17393    20057      
        mid158       169040          321.4133   -27.7672     5725    17752      
        mid073       030022           63.8726   -27.7407     8488    32629      
        mid149       068022          116.1274   -27.7407     4330    33440      
        mid170       175038          334.5520   -27.7312    34838    36572      
        mid241       115038          205.4480   -27.7312     3706     8486      
        mid045       100032          173.0352   -27.7204     7312    18783      
        mid199       190032            6.9648   -27.7204    64586    77318      
        mid062       025023           56.3101   -27.6840      236       10      
        mid159       073023          123.6899   -27.6840     7724    27235      
        mid043       003030           17.1830   -27.6538    11470    29571      
        mid201       095030          162.8170   -27.6538     5477    21186      
        mid185       087027          147.3955   -27.6521     6838    18315      
        mid235       011027           32.6045   -27.6521     9253    20620      
        mid180       084026          141.9695   -27.6448     6625    19789      
        mid230       014026           38.0305   -27.6448    18164    23143      
        mid089       038021           75.1949   -27.6154    19407    59587      
        mid133       060021          104.8051   -27.6154     7270    48551      
        mid167       077024          130.0845   -27.5904     6817    29017      
        mid999       021024           49.9156   -27.5904    35184    37698      
        mid185       183035          351.9335   -27.5321    10800    15564      
        mid235       107035          188.0665   -27.5321     4927    11643      
        mid075       128042          233.8646   -27.5288     6746    35927      
        mid143       162042          306.1354   -27.5288    14204    58649      
        mid067       124041          225.2111   -27.5249     3387    16043      
        mid152       166041          314.7889   -27.5249     7591    22410      
        mid176       178037          341.0242   -27.5066    34559    42461      
        mid237       112037          198.9758   -27.5066     6142    13654      
        mid086       133043          244.5974   -27.4767     7475    13842      
        mid133       157043          295.4026   -27.4767    22463    49565      
        mid110       145044          270.0000   -27.4393   102117   120387      
        mid092       039021           76.5383   -27.4333    20215    54568      
        mid131       059021          103.4617   -27.4333     7424    51837      
        mid108       144044          267.8926   -27.4256    67450    88098      
        mid111       146044          272.1074   -27.4256   100180   110204      
        mid075       031022           65.2411   -27.4203     8215    30751      
        mid147       067022          114.7589   -27.4203     4370    35384      
        mid195       188033            2.5856   -27.4152    43098    58850      
        mid214       102033          177.4144   -27.4152     7354    10683      
        mid106       143044          265.7863   -27.3845    41631    61546      
        mid113       147044          274.2138   -27.3845    54582    45142      
        mid195       092029          157.0516   -27.3440     6276    21306      
        mid214       006029           22.9484   -27.3440    10251    29069      
        mid104       142044          263.6818   -27.3160    24971    43826      
        mid115       148044          276.3182   -27.3160    28096     8874      
        mid205       001031           12.9341   -27.3059    37202    54396      
        mid205       097031          167.0659   -27.3059     4611    20570      
        mid064       026023           57.7051   -27.2778     1598     2563      
        mid157       072023          122.2949   -27.2778     7372    26414      
        mid094       040021           77.8824   -27.2682    17705    53776      
        mid129       058021          102.1176   -27.2682     7838    57560      
        mid173       080025          135.2218   -27.2462     6565    36195      
        mid240       018025           44.7782   -27.2462    21545    22169      
        mid102       141044          261.5802   -27.2203    15170    34846      
        mid117       149044          278.4198   -27.2203    24205    25709      
        mid166       173039          329.9292   -27.1884     9399    22567      
        mid999       117039          210.0708   -27.1884     3818     9875      
        mid181       181036          347.4109   -27.1834    14423    14309      
        mid227       109036          192.5890   -27.1834     6090     7869      
        mid160       170040          323.3702   -27.1763     5627    17002      
        mid084       132043          242.5322   -27.1447     6583    23977      
        mid136       158043          297.4678   -27.1447    22271    50123      
        mid189       089028          151.4080   -27.1288     6619    20858      
        mid220       009028           28.5920   -27.1288     8233    12249      
        mid096       041021           79.2271   -27.1202    13204    53474      
        mid127       057021          100.7729   -27.1202     8535    69708      
        mid165       076024          128.6624   -27.1173     7471    25303      
        mid999       022024           51.3376   -27.1173    34596    29832      
        mid077       032022           66.6105   -27.1160     7433    27011      
        mid145       066022          113.3895   -27.1160     5364    33775      
        mid191       186034          358.1629   -27.1094    19291    28059      
        mid217       104034          181.8371   -27.1094     3557     3124      
        mid100       140044          259.4825   -27.0977    13589    35601      
        mid119       150044          280.5175   -27.0977    19648    42846      
        mid074       127042          231.8375   -27.0784     6515    33403      
        mid145       163042          308.1625   -27.0784     7392    60110      
        mid179       083026          140.4908   -27.0633     6254    23578      
        mid236       015026           39.5092   -27.0633    20154    21436      
        mid172       176038          336.4326   -27.0526    48101    49493      
        mid239       114038          203.5674   -27.0526     4014    11913      
        mid183       086027          145.8872   -27.0292     6866    15190      
        mid226       012027           34.1128   -27.0292    10949    17807      
        mid065       123041          223.2228   -26.9903      742     4088      
        mid154       167041          316.7772   -26.9903     6974    22963      
        mid098       042021           80.5724   -26.9894     9565    55117      
        mid125       056021           99.4276   -26.9894     9189    88969      
        mid201       191032            8.6328   -26.9815    65854    72325      
        mid207       099032          171.3672   -26.9815     4779    19489      
        mid098       139044          257.3896   -26.9481    12249    29349      
        mid122       151044          282.6104   -26.9481    18858    44838      
        mid045       004030           18.7845   -26.9445    10014    27990      
        mid199       094030          161.2155   -26.9445     5538    22456      
        mid066       027023           59.1005   -26.8871     4101    10321      
        mid155       071023          120.8995   -26.8871     6837    26138      
        mid100       043021           81.9182   -26.8758     7827    53856      
        mid123       055021           98.0818   -26.8758    10048   108756      
        mid079       033022           67.9806   -26.8282     6174    23610      
        mid143       065022          112.0194   -26.8282     6999    35579      
        mid178       179037          342.8631   -26.7975    27790    35026      
        mid231       111037          197.1369   -26.7975     6544    12405      
        mid187       184035          353.7017   -26.7922    13714    18715      
        mid221       106035          186.2983   -26.7922     4414     9592      
        mid081       131043          240.4785   -26.7889     6627    42462      
        mid138       159043          299.5215   -26.7889    22000    45191      
        mid102       044021           83.2645   -26.7797     7400    47151      
        mid122       054021           96.7355   -26.7797    11666   110701      
        mid096       138044          255.3022   -26.7721    11290    21596      
        mid123       152044          284.6978   -26.7721    16193    35524      
        mid171       079025          133.7724   -26.7235     6356    36846      
        mid242       019025           46.2276   -26.7235    27368    27674      
        mid104       045021           84.6111   -26.7009     7370    37518      
        mid119       053021           95.3889   -26.7009    13404    88901      
        mid197       189033            4.2831   -26.6708    53220    70710      
        mid233       101033          175.7169   -26.6708     8820    15212      
        mid193       091029          155.4842   -26.6612     6421    20049      
        mid216       007029           24.5158   -26.6612     8931    16706      
        mid163       075024          127.2403   -26.6586     7710    25462      
        mid999       023024           52.7597   -26.6586    23447    14468      
        mid106       046021           85.9581   -26.6396     7475    29775      
        mid117       052021           94.0419   -26.6396    14424    58312      
        mid071       126042          229.8245   -26.6074     6590    31679      
        mid148       164042          310.1755   -26.6074     6065    39085      
        mid108       047021           87.3052   -26.5958     7865    26297      
        mid115       051021           92.6948   -26.5958    13882    37230      
        mid203       096031          165.4357   -26.5815     5109    19933      
        mid207       002031           14.5643   -26.5815    14573    29360      
        mid162       171040          325.3109   -26.5704     5617    16972      
        mid999       119040          214.6891   -26.5704     2141     3330      
        mid094       137044          253.2213   -26.5698    12564    24318      
        mid126       153044          286.7787   -26.5698    12423    23301      
        mid110       048021           88.6526   -26.5695     8632    26424      
        mid113       050021           91.3474   -26.5695    11750    30786      
        mid111       049021           90.0000   -26.5607     9777    29297      
        mid081       034022           69.3516   -26.5569     6075    26595      
        mid140       064022          110.6484   -26.5569     7444    39783      
        mid168       174039          331.8333   -26.5368    17222    29444      
        mid999       116039          208.1667   -26.5368     3745     8986      
        mid068       028023           60.4967   -26.5119     6579    21496      
        mid153       070023          119.5033   -26.5119     6218    25953      
        mid177       082026          139.0137   -26.4940     5817    27576      
        mid237       016026           40.9863   -26.4940    19035    19682      
        mid187       088028          149.8725   -26.4788     7005    20566      
        mid233b      010028           30.1275   -26.4788     8881    19167      
        mid183       182036          349.2077   -26.4530    11949    11996      
        mid225       108036          190.7923   -26.4530     6458    11543      
        mid063       122041          221.2502   -26.4382       52       13      
        mid156       168041          318.7498   -26.4382     6209    20313      
        mid181       085027          144.3815   -26.4173     6599    15926      
        mid228       013027           35.6184   -26.4173    14037    21430      
        mid079       130043          238.4365   -26.4099     7055    47708      
        mid140       160043          301.5635   -26.4099    22239    48753      
        mid174       177038          338.2973   -26.3643    44850    53444      
        mid238       113038          201.7027   -26.3643     4632    15247      
        mid193       187034          359.8896   -26.3637    27612    41002      
        mid216       103034          180.1104   -26.3637     4375     4977      
        mid092       136044          251.1477   -26.3416    13635    23762      
        mid127       154044          288.8523   -26.3416    11670    26268      
        mid083       035022           70.7235   -26.3022     7716    35622      
        mid139       063022          109.2765   -26.3022     6488    42917      
        mid202       192032           10.2916   -26.2458    56198    67176      
        mid206       098032          169.7084   -26.2458     3944    19619      
        mid197       093030          159.6203   -26.2418     5668    22867      
        mid233       005030           20.3796   -26.2418    10433    30269      
        mid161       074024          125.8180   -26.2147     7617    27571      
        mid999       024024           54.1820   -26.2147     9134     3222      
        mid169       078025          132.3234   -26.2144     6018    32982      
        mid999       020025           47.6766   -26.2144    31720    36075      
        mid071       029023           61.8935   -26.1525     7951    30148      
        mid151       069023          118.1065   -26.1525     5448    28645      
        mid069       125042          227.8260   -26.1164     6022    27351      
        mid150       165042          312.1740   -26.1164     8101    22523      
        mid090       135044          249.0821   -26.0879    13816    19405      
        mid130       155044          290.9179   -26.0879    14496    36046      
        mid180       180037          344.6870   -26.0814    21954    26091      
        mid229       110037          195.3130   -26.0814     6167    12577      
        mid085       036022           72.0962   -26.0645    10891    45182      
        mid137       062022          107.9038   -26.0645     6109    45455      
        mid189       185035          355.4570   -26.0497    16168    20726      
        mid219       105035          184.5430   -26.0497     3948     5580      
        mid077       129043          236.4068   -26.0083     7382    41395      
        mid140       161043          303.5932   -26.0083    22216    55574      
        mid191       090029          153.9216   -25.9869     6575    19843      
        mid218       008029           26.0784   -25.9869     7845     8438      
        mid164       172040          327.2355   -25.9501     6987    18009      
        mid999       118040          212.7645   -25.9501     3754     8086      
        mid174       081026          137.5378   -25.9374     5850    32410      
        mid239       017026           42.4622   -25.9374    18133    19978      
        mid045       100033          174.0295   -25.9280     7277    18761      
        mid199       190033            5.9705   -25.9280    63212    77563      
        mid170       175039          333.7216   -25.8736    35203    36984      
        mid241       115039          206.2784   -25.8736     3909     8792      
        mid158       169041          320.7068   -25.8691     5506    17932      
