       2475.0000   7.2566274e-15       57.000000
       2480.0000   6.8585097e-15       37.000000
       2485.0000   7.2538137e-15       60.000000
       2490.0000   6.9918725e-15       52.000000
       2495.0000   7.0958018e-15       34.000000
       2500.0000   6.5848389e-15       54.000000
       2505.0000   6.7911017e-15       54.000000
       2510.0000   6.6303467e-15       36.000000
       2515.0000   6.2710667e-15       54.000000
       2520.0000   6.0183928e-15       54.000000
       2525.0000   6.3091120e-15       35.000000
       2530.0000   5.9156700e-15       51.000000
       2535.0000   6.0542157e-15       53.000000
       2540.0000   6.1463041e-15       34.000000
       2545.0000   5.5959929e-15       51.000000
       2550.0000   5.3447856e-15       48.000000
       2555.0000   5.4804106e-15       48.000000
       2560.0000   5.3933759e-15       34.000000
       2565.0000   5.3662973e-15       49.000000
       2570.0000   5.3540476e-15       42.000000
       2575.0000   5.3079374e-15       27.000000
       2580.0000   5.4213339e-15       46.000000
       2585.0000   5.1221791e-15       44.000000
       2590.0000   5.1227969e-15       26.000000
       2595.0000   5.1510491e-15       47.000000
       2600.0000   5.1920040e-15       43.000000
       2605.0000   5.0618017e-15       23.000000
       2610.0000   5.1770159e-15       37.000000
       2615.0000   5.1933521e-15       39.000000
       2620.0000   5.2709036e-15       28.000000
       2625.0000   4.9076771e-15       42.000000
       2630.0000   4.9606268e-15       41.000000
       2635.0000   4.9879854e-15       26.000000
       2640.0000   4.7820131e-15       39.000000
       2645.0000   4.9754951e-15       41.000000
       2650.0000   5.0458792e-15       26.000000
       2655.0000   4.6775850e-15       36.000000
       2660.0000   4.6044968e-15       38.000000
       2665.0000   4.5338100e-15       30.000000
       2670.0000   4.5880519e-15       42.000000
       2675.0000   4.4801654e-15       35.000000
       2680.0000   4.3982807e-15       27.000000
       2685.0000   4.5433013e-15       40.000000
       2690.0000   4.5282951e-15       41.000000
       2695.0000   4.5026047e-15       34.000000
       2700.0000   4.6080478e-15       49.000000
       2705.0000   4.5334829e-15       42.000000
       2710.0000   4.5893828e-15       29.000000
       2715.0000   4.3231551e-15       43.000000
       2720.0000   4.4055787e-15       45.000000
       2725.0000   4.3146600e-15       28.000000
       2730.0000   4.4306100e-15       45.000000
       2735.0000   4.2740750e-15       48.000000
       2740.0000   4.3229507e-15       30.000000
       2745.0000   4.5225488e-15       48.000000
       2750.0000   4.5157707e-15       42.000000
       2755.0000   4.5655533e-15       33.000000
       2760.0000   4.4594414e-15       49.000000
       2765.0000   4.4310651e-15       49.000000
       2770.0000   4.5490080e-15       45.000000
       2775.0000   4.4805848e-15       27.000000
       2780.0000   4.4911871e-15       41.000000
       2785.0000   4.4297530e-15       43.000000
       2790.0000   4.7379383e-15       29.000000
       2795.0000   4.6900209e-15       46.000000
       2800.0000   4.7069050e-15       48.000000
       2805.0000   4.9286416e-15       31.000000
       2810.0000   4.5953821e-15       47.000000
       2815.0000   4.6679027e-15       45.000000
       2820.0000   4.6190481e-15       31.000000
       2825.0000   4.5757744e-15       43.000000
       2830.0000   4.6824542e-15       36.000000
       2835.0000   4.8067800e-15       27.000000
       2840.0000   4.6433208e-15       50.000000
       2845.0000   4.8154786e-15       43.000000
       2850.0000   4.6511162e-15       8.0000000
       2855.0000   4.7385563e-15       8.0000000
       2860.0000   4.8361945e-15       38.000000
       2865.0000   5.0704050e-15       36.000000
       2870.0000   5.0041350e-15       54.000000
       2875.0000   4.9760871e-15       51.000000
       2880.0000   5.0341727e-15       33.000000
       2885.0000   5.0415665e-15       51.000000
       2890.0000   4.9187461e-15       54.000000
       2895.0000   5.1817822e-15       36.000000
       2900.0000   4.9792188e-15       51.000000
       2905.0000   5.1444908e-15       53.000000
       2910.0000   5.2429294e-15       36.000000
       2915.0000   5.3087872e-15       54.000000
       2920.0000   5.4096222e-15       54.000000
       2925.0000   5.2869385e-15       39.000000
       2930.0000   5.4238737e-15       57.000000
       2935.0000   5.6624917e-15       54.000000
       2940.0000   5.7000989e-15       38.000000
       2945.0000   5.9208253e-15       58.000000
       2950.0000   5.9488844e-15       61.000000
       2955.0000   6.0345682e-15       39.000000
       2960.0000   5.9867716e-15       57.000000
       2965.0000   6.0207337e-15       57.000000
       2970.0000   6.1341112e-15       76.000000
       2975.0000   6.3020656e-15       54.000000
       2980.0000   6.5290159e-15       81.000000
       2985.0000   6.8533965e-15       83.000000
       2990.0000   6.7840425e-15       56.000000
       2995.0000   6.9857209e-15       93.000000
       3000.0000   6.8717242e-15       92.000000
       3005.0000   7.0943767e-15       60.000000
       3010.0000   7.2933909e-15       93.000000
       3015.0000   7.6186489e-15       94.000000
       3020.0000   7.6232574e-15       65.000000
       3025.0000   8.0320812e-15       102.00000
       3030.0000   8.1756940e-15       105.00000
       3035.0000   8.5968140e-15       70.000000
       3040.0000   8.5798219e-15       108.00000
       3045.0000   9.0658358e-15       108.00000
       3050.0000   9.5433811e-15       64.000000
       3055.0000   9.9947693e-15               0
       3060.0000   1.0446158e-14               0
       3065.0000   1.0897546e-14       70.000000
       3070.0000   1.0661727e-14       111.00000
       3075.0000   1.1217265e-14       111.00000
       3080.0000   1.1364065e-14       74.000000
       3085.0000   1.1839392e-14       111.00000
       3090.0000   1.1862519e-14       111.00000
       3095.0000   1.2805346e-14       74.000000
       3100.0000   1.2783130e-14       111.00000
       3105.0000   1.3475081e-14       111.00000
       3110.0000   1.3353476e-14       74.000000
       3115.0000   1.3828192e-14       111.00000
       3120.0000   1.4677059e-14       111.00000
       3125.0000   1.5029670e-14       74.000000
       3130.0000   1.5325195e-14       111.00000
       3135.0000   1.6543803e-14       111.00000
       3140.0000   1.6332808e-14       74.000000
       3145.0000   1.7131527e-14       111.00000
       3150.0000   1.7976651e-14       111.00000
       3155.0000   1.8912497e-14       74.000000
       3160.0000   1.9638522e-14       111.00000
       3165.0000   1.9991289e-14       111.00000
       3170.0000   2.1069965e-14       74.000000
       3175.0000   2.1694965e-14       111.00000
       3180.0000   2.2769086e-14       111.00000
       3185.0000   2.3444289e-14       111.00000
       3190.0000   2.3996154e-14       74.000000
       3195.0000   2.5515541e-14       111.00000
       3200.0000   2.8518292e-14       111.00000
       3205.0000   2.8597768e-14       74.000000
       3210.0000   2.8947059e-14       111.00000
       3215.0000   3.1018754e-14       111.00000
       3220.0000   3.4307995e-14       74.000000
       3225.0000   3.5291808e-14       111.00000
       3230.0000   3.5311908e-14       111.00000
       3235.0000   3.5066759e-14       74.000000
       3240.0000   4.3812178e-14       111.00000
       3245.0000   4.4845581e-14       111.00000
       3250.0000   4.4821322e-14       74.000000
       3255.0000   4.6550529e-14       52.000000
       3260.0000   4.6112098e-14               0
       3265.0000   4.5673667e-14       6.0000000
       3270.0000   5.6150449e-14       111.00000
       3275.0000   5.5711368e-14       111.00000
       3280.0000   6.9844454e-14       74.000000
       3285.0000   7.0252495e-14       111.00000
       3290.0000   6.3840530e-14       111.00000
       3295.0000   6.6370284e-14       74.000000
       3300.0000   7.4245759e-14       111.00000
       3305.0000   7.5875443e-14       111.00000
       3310.0000   8.2587797e-14       74.000000
       3315.0000   9.1994132e-14       111.00000
       3320.0000   8.8732422e-14       111.00000
       3325.0000   8.2751778e-14       74.000000
       3330.0000   9.4605841e-14       111.00000
       3335.0000   1.0145523e-13       111.00000
       3340.0000   9.6028843e-14       74.000000
       3345.0000   1.1789505e-13       111.00000
       3350.0000   1.2155219e-13       111.00000
       3355.0000   1.0935776e-13       74.000000
       3360.0000   1.1980484e-13       111.00000
